vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2.0,2020-01-09T10:51:03.000,2020-01-09T10:55:34.000,1.0,0.36,1.0,N,236,236,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
1.0,2020-01-09T10:34:23.000,2020-01-09T10:38:15.000,1.0,0.7,1.0,N,236,236,1.0,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
1.0,2020-01-09T10:40:26.000,2020-01-09T10:43:52.000,1.0,0.7,1.0,N,236,238,4.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
1.0,2020-01-09T10:46:21.000,2020-01-09T10:49:51.000,1.0,0.7,1.0,Y,238,239,2.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
2.0,2020-01-09T10:25:06.000,2020-01-09T10:40:51.000,1.0,1.12,1.0,N,140,229,2.0,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
2.0,2020-01-09T10:58:23.000,2020-01-09T11:03:18.000,1.0,0.59,1.0,N,237,236,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1.0,2020-01-09T10:25:42.000,2020-01-09T10:33:53.000,0.0,1.2,1.0,N,236,236,2.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
1.0,2020-01-09T10:42:38.000,2020-01-09T11:00:02.000,1.0,1.2,1.0,N,186,161,1.0,11.0,2.5,0.5,2.15,0.0,0.3,16.45,2.5
2.0,2020-01-09T10:06:47.000,2020-01-09T10:34:50.000,2.0,4.37,1.0,N,151,170,1.0,19.0,0.0,0.5,1.0,0.0,0.3,23.3,2.5
2.0,2020-01-09T10:00:31.000,2020-01-09T10:28:39.000,1.0,3.77,1.0,N,137,143,1.0,19.0,0.0,0.5,4.46,0.0,0.3,26.76,2.5
2.0,2020-01-09T10:33:31.000,2020-01-09T10:40:15.000,1.0,1.17,1.0,N,239,50,1.0,6.5,0.0,0.5,1.5,0.0,0.3,11.3,2.5
2.0,2020-01-09T10:46:29.000,2020-01-09T11:01:41.000,1.0,1.69,1.0,N,48,186,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
1.0,2020-01-09T10:32:17.000,2020-01-09T10:44:58.000,1.0,1.5,1.0,N,230,246,1.0,9.5,2.5,0.5,1.0,0.0,0.3,13.8,2.5
2.0,2020-01-09T10:02:58.000,2020-01-09T10:15:41.000,1.0,2.05,1.0,N,143,68,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
2.0,2020-01-09T10:30:50.000,2020-01-09T11:11:44.000,1.0,11.71,1.0,N,68,138,1.0,40.5,0.0,0.5,12.48,6.12,0.3,62.4,2.5
2.0,2020-01-09T10:31:02.000,2020-01-09T10:51:12.000,2.0,1.24,1.0,N,186,170,2.0,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
2.0,2020-01-09T10:24:40.000,2020-01-09T10:47:11.000,1.0,5.81,1.0,N,48,166,1.0,22.0,0.0,0.5,1.0,0.0,0.3,26.3,2.5
2.0,2020-01-09T10:57:02.000,2020-01-09T11:14:14.000,1.0,1.29,1.0,N,24,75,1.0,12.0,0.0,0.5,1.5,0.0,0.3,14.3,0.0
2.0,2020-01-09T10:20:13.000,2020-01-09T10:36:20.000,1.0,3.45,1.0,N,97,211,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
1.0,2020-01-09T10:53:22.000,2020-01-09T11:10:50.000,2.0,1.6,1.0,N,100,162,2.0,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5
2.0,2020-01-09T10:58:09.000,2020-01-09T11:33:01.000,1.0,17.32,2.0,N,132,107,1.0,52.0,0.0,0.5,15.36,6.12,0.3,76.78,2.5
2.0,2020-01-09T09:57:03.000,2020-01-09T10:20:03.000,2.0,3.79,1.0,N,236,162,1.0,16.5,0.0,0.5,2.97,0.0,0.3,22.77,2.5
2.0,2020-01-09T10:45:08.000,2020-01-09T10:56:52.000,2.0,1.68,1.0,N,237,142,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
2.0,2020-01-09T10:18:26.000,2020-01-09T10:52:00.000,1.0,2.33,1.0,N,186,163,2.0,20.0,0.0,0.5,0.0,0.0,0.3,23.3,2.5
1.0,2020-01-09T10:06:27.000,2020-01-09T10:41:00.000,1.0,4.1,1.0,N,239,107,1.0,22.5,2.5,0.5,5.15,0.0,0.3,30.95,2.5
1.0,2020-01-09T10:56:27.000,2020-01-09T11:00:55.000,1.0,0.6,1.0,N,90,186,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
1.0,2020-01-09T10:22:22.000,2020-01-09T10:46:08.000,0.0,3.1,1.0,N,41,263,1.0,15.5,2.5,0.5,3.75,0.0,0.3,22.55,2.5
1.0,2020-01-09T10:51:45.000,2020-01-09T11:08:25.000,1.0,2.4,1.0,N,237,50,1.0,12.5,2.5,0.5,1.0,0.0,0.3,16.8,2.5
2.0,2020-01-09T10:47:54.000,2020-01-09T11:00:30.000,1.0,1.88,1.0,N,91,123,1.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0.0
1.0,2020-01-09T10:29:23.000,2020-01-09T10:42:37.000,2.0,1.9,1.0,N,186,249,2.0,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5
2.0,2020-01-09T10:07:21.000,2020-01-09T10:27:04.000,3.0,9.06,1.0,N,100,138,1.0,26.5,0.0,0.5,8.98,6.12,0.3,44.9,2.5
2.0,2020-01-09T10:29:03.000,2020-01-09T10:36:53.000,2.0,2.37,1.0,N,138,129,2.0,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0
2.0,2020-01-09T10:08:53.000,2020-01-09T10:29:07.000,1.0,3.62,1.0,N,263,48,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-09T10:40:10.000,2020-01-09T11:16:32.000,1.0,14.98,1.0,N,163,20,2.0,45.0,0.0,0.5,0.0,0.0,0.3,48.3,2.5
2.0,2020-01-09T10:11:46.000,2020-01-09T10:50:55.000,1.0,4.98,1.0,N,140,211,1.0,27.5,0.0,0.5,6.16,0.0,0.3,36.96,2.5
2.0,2020-01-09T10:02:12.000,2020-01-09T10:42:26.000,1.0,11.44,1.0,N,132,85,2.0,37.5,0.0,0.5,0.0,0.0,0.3,38.3,0.0
2.0,2020-01-09T10:21:05.000,2020-01-09T10:54:49.000,2.0,5.74,1.0,N,261,161,1.0,25.0,0.0,0.5,5.66,0.0,0.3,33.96,2.5
1.0,2020-01-09T10:00:58.000,2020-01-09T10:05:34.000,1.0,0.8,1.0,N,90,68,1.0,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
1.0,2020-01-09T10:27:01.000,2020-01-09T10:36:17.000,1.0,1.4,1.0,N,186,114,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
1.0,2020-01-09T10:46:28.000,2020-01-09T11:02:41.000,2.0,2.5,1.0,N,144,164,1.0,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5
1.0,2020-01-09T10:32:01.000,2020-01-09T10:35:01.000,1.0,0.6,1.0,N,113,144,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
1.0,2020-01-09T10:51:46.000,2020-01-09T11:06:41.000,1.0,2.7,1.0,N,13,234,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
1.0,2020-01-09T10:05:54.000,2020-01-09T10:47:54.000,1.0,13.6,1.0,N,162,200,1.0,44.0,2.5,0.5,10.0,2.8,0.3,60.1,2.5
2.0,2020-01-09T10:29:54.000,2020-01-09T10:43:49.000,1.0,2.26,1.0,N,238,43,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
2.0,2020-01-09T10:59:09.000,2020-01-09T11:02:15.000,1.0,0.62,1.0,N,239,239,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2.0,2020-01-09T10:12:02.000,2020-01-09T10:15:44.000,1.0,0.27,1.0,N,264,264,1.0,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
1.0,2020-01-09T10:13:21.000,2020-01-09T10:22:47.000,1.0,1.3,1.0,N,211,68,1.0,8.0,2.5,0.5,1.0,0.0,0.3,12.3,2.5
1.0,2020-01-09T10:44:44.000,2020-01-09T11:04:32.000,1.0,1.2,1.0,N,68,48,2.0,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5
2.0,2020-01-09T10:01:03.000,2020-01-09T10:17:54.000,1.0,1.05,1.0,N,170,161,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
2.0,2020-01-09T10:23:37.000,2020-01-09T10:39:50.000,1.0,1.56,1.0,N,237,236,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
2.0,2020-01-09T10:50:39.000,2020-01-09T11:08:12.000,1.0,1.24,1.0,N,140,229,1.0,11.5,0.0,0.5,3.7,0.0,0.3,18.5,2.5
1.0,2020-01-09T10:02:37.000,2020-01-09T10:15:39.000,1.0,1.0,1.0,N,229,163,1.0,9.0,2.5,0.5,0.2,0.0,0.3,12.5,2.5
1.0,2020-01-09T10:32:18.000,2020-01-09T10:40:34.000,3.0,1.3,1.0,N,239,238,1.0,7.5,2.5,0.5,2.16,0.0,0.3,12.96,2.5
1.0,2020-01-09T10:44:59.000,2020-01-09T10:50:33.000,1.0,0.8,1.0,N,238,238,1.0,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
1.0,2020-01-09T10:53:20.000,2020-01-09T11:11:23.000,1.0,7.2,1.0,N,238,243,2.0,23.0,2.5,0.5,0.0,0.0,0.3,26.3,2.5
1.0,2020-01-09T10:44:01.000,2020-01-09T11:20:44.000,3.0,17.6,2.0,N,186,132,1.0,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2.5
2.0,2020-01-09T10:15:19.000,2020-01-09T10:40:51.000,1.0,1.74,1.0,N,162,234,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
1.0,2020-01-09T10:15:11.000,2020-01-09T10:19:11.000,1.0,0.8,1.0,N,263,237,1.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
1.0,2020-01-09T10:34:48.000,2020-01-09T10:54:33.000,1.0,2.1,1.0,N,236,162,1.0,13.0,2.5,0.5,4.05,0.0,0.3,20.35,2.5
2.0,2020-01-09T10:40:18.000,2020-01-09T10:47:56.000,1.0,0.92,1.0,N,262,236,1.0,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
2.0,2020-01-09T10:10:13.000,2020-01-09T10:17:33.000,1.0,1.29,1.0,N,264,264,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-09T09:08:05.000,2020-01-09T10:11:41.000,2.0,0.0,5.0,N,132,100,1.0,75.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0
2.0,2020-01-09T10:06:32.000,2020-01-09T10:16:19.000,1.0,1.5,1.0,N,249,144,1.0,8.5,0.0,0.5,2.36,0.0,0.3,16.11,2.5
2.0,2020-01-09T10:26:09.000,2020-01-09T10:29:30.000,1.0,0.81,1.0,N,107,137,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2.0,2020-01-09T10:34:43.000,2020-01-09T10:54:22.000,1.0,1.7,1.0,N,107,158,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
2.0,2020-01-09T10:55:08.000,2020-01-09T11:03:09.000,1.0,1.14,1.0,N,158,90,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
1.0,2020-01-09T10:41:21.000,2020-01-09T10:48:05.000,1.0,0.7,1.0,N,13,261,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
1.0,2020-01-09T10:56:46.000,2020-01-09T11:06:43.000,1.0,1.9,1.0,N,231,90,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
2.0,2020-01-09T10:07:18.000,2020-01-09T10:12:45.000,1.0,0.8,1.0,N,239,142,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2.0,2020-01-09T10:19:49.000,2020-01-09T11:02:48.000,1.0,20.61,2.0,N,239,132,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2.0,2020-01-09T10:22:25.000,2020-01-09T11:01:16.000,2.0,9.79,1.0,N,138,161,1.0,34.5,0.0,0.5,8.78,6.12,0.3,52.7,2.5
2.0,2020-01-09T10:16:00.000,2020-01-09T10:28:21.000,2.0,0.96,1.0,N,140,262,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-09T10:39:17.000,2020-01-09T10:48:43.000,2.0,0.58,1.0,N,236,141,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-09T10:07:58.000,2020-01-09T10:16:30.000,6.0,1.62,1.0,N,170,140,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-09T10:45:44.000,2020-01-09T11:12:46.000,2.0,5.78,1.0,N,263,68,1.0,22.5,0.0,0.5,5.16,0.0,0.3,30.96,2.5
1.0,2020-01-09T10:09:30.000,2020-01-09T10:12:09.000,1.0,0.5,1.0,N,236,75,2.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
1.0,2020-01-09T10:14:06.000,2020-01-09T10:35:23.000,1.0,2.2,1.0,N,75,163,1.0,14.0,2.5,0.5,2.5,0.0,0.3,19.8,2.5
,2020-07-06T13:39:00.000,2020-07-06T13:46:00.000,,1.31,,,76,76,,14.95,0.0,0.5,2.75,0.0,0.3,18.5,0.0
1.0,2020-01-09T10:44:15.000,2020-01-09T11:04:10.000,1.0,2.0,1.0,N,162,68,1.0,13.5,2.5,0.5,1.68,0.0,0.3,18.48,2.5
2.0,2020-01-09T10:01:14.000,2020-01-09T10:04:22.000,1.0,0.55,1.0,N,249,68,1.0,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
2.0,2020-01-09T10:34:53.000,2020-01-09T10:58:47.000,1.0,2.78,1.0,N,142,170,2.0,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5
2.0,2020-01-09T10:26:26.000,2020-01-09T11:08:37.000,1.0,3.71,1.0,N,186,148,2.0,25.5,0.0,0.5,0.0,0.0,0.3,28.8,2.5
1.0,2020-01-09T10:48:49.000,2020-01-09T10:53:19.000,1.0,0.5,1.0,N,142,163,1.0,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
1.0,2020-01-09T10:55:29.000,2020-01-09T10:58:56.000,2.0,0.5,1.0,N,163,230,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
2.0,2020-01-09T10:23:08.000,2020-01-09T10:30:44.000,1.0,1.38,1.0,N,7,223,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
2.0,2020-01-09T10:25:35.000,2020-01-09T10:34:23.000,2.0,0.85,1.0,N,233,161,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-09T10:19:22.000,2020-01-09T10:26:58.000,1.0,1.52,1.0,N,138,70,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0
2.0,2020-01-09T10:51:33.000,2020-01-09T11:27:06.000,1.0,11.79,1.0,N,138,261,1.0,36.5,0.0,0.5,9.18,6.12,0.3,55.1,2.5
2.0,2020-01-09T10:27:57.000,2020-01-09T10:38:09.000,1.0,1.17,1.0,N,114,234,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-09T10:54:45.000,2020-01-09T10:59:59.000,1.0,0.37,1.0,N,162,161,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2.0,2020-01-09T10:52:53.000,2020-01-09T11:05:59.000,2.0,1.04,1.0,N,236,236,1.0,9.5,0.0,0.5,1.0,0.0,0.3,13.8,2.5
2.0,2020-01-09T10:31:01.000,2020-01-09T10:49:16.000,1.0,2.7,1.0,N,68,231,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
2.0,2020-01-09T10:00:25.000,2020-01-09T10:07:33.000,2.0,0.91,1.0,N,239,142,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-09T10:18:58.000,2020-01-09T10:42:32.000,1.0,13.87,1.0,N,48,208,2.0,39.5,0.0,0.5,0.0,0.0,0.3,42.8,2.5
1.0,2020-01-09T10:19:26.000,2020-01-09T10:43:29.000,1.0,2.1,1.0,N,237,186,1.0,15.5,2.5,0.5,4.7,0.0,0.3,23.5,2.5
1.0,2020-01-09T10:56:31.000,2020-01-09T11:12:49.000,1.0,2.6,1.0,N,246,231,1.0,13.0,2.5,0.5,3.7,0.0,0.3,20.0,2.5
1.0,2020-01-09T10:38:30.000,2020-01-09T11:11:29.000,1.0,2.5,1.0,N,162,4,1.0,19.5,2.5,0.5,2.2,0.0,0.3,25.0,2.5
2.0,2020-01-09T10:20:48.000,2020-01-09T11:00:37.000,1.0,8.46,1.0,N,236,13,1.0,32.0,0.0,0.5,7.06,0.0,0.3,42.36,2.5
2.0,2020-01-09T10:11:12.000,2020-01-09T10:24:27.000,1.0,0.89,1.0,N,48,230,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-09T10:26:22.000,2020-01-09T10:34:28.000,1.0,0.76,1.0,N,161,170,1.0,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
2.0,2020-01-09T10:35:37.000,2020-01-09T10:59:57.000,1.0,2.5,1.0,N,170,211,1.0,16.0,0.0,0.5,4.82,0.0,0.3,24.12,2.5
1.0,2020-01-09T10:12:37.000,2020-01-09T10:23:24.000,1.0,1.2,1.0,N,107,68,1.0,8.5,2.5,0.5,2.0,0.0,0.3,13.8,2.5
1.0,2020-01-09T10:35:43.000,2020-01-09T10:41:37.000,2.0,0.7,1.0,N,186,246,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
1.0,2020-01-09T10:54:15.000,2020-01-09T11:04:16.000,1.0,0.5,1.0,N,68,48,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
1.0,2020-01-09T10:12:14.000,2020-01-09T10:27:56.000,1.0,3.3,1.0,N,137,211,1.0,13.5,2.5,0.5,3.0,0.0,0.3,19.8,2.5
1.0,2020-01-09T10:33:41.000,2020-01-09T10:49:00.000,1.0,2.4,1.0,N,114,13,1.0,12.5,2.5,0.5,3.16,0.0,0.3,18.96,2.5
2.0,2020-01-09T10:44:18.000,2020-01-09T10:44:32.000,1.0,0.0,2.0,N,230,230,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2.0,2020-01-09T10:29:54.000,2020-01-09T10:41:47.000,4.0,1.55,1.0,N,246,48,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
1.0,2020-01-09T10:16:40.000,2020-01-09T10:27:50.000,1.0,1.6,1.0,N,48,239,2.0,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
1.0,2020-01-09T10:29:44.000,2020-01-09T10:40:32.000,1.0,1.5,1.0,N,142,163,1.0,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
2.0,2020-01-09T10:44:22.000,2020-01-09T10:53:40.000,1.0,1.83,1.0,N,113,231,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-09T10:01:00.000,2020-01-09T10:12:48.000,1.0,1.4,1.0,N,142,100,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-09T10:22:27.000,2020-01-09T10:33:34.000,1.0,0.94,1.0,N,100,161,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-09T10:40:22.000,2020-01-09T10:45:27.000,1.0,0.17,1.0,N,237,237,4.0,-5.0,0.0,-0.5,0.0,0.0,-0.3,-8.3,-2.5
2.0,2020-01-09T10:40:22.000,2020-01-09T10:45:27.000,1.0,0.17,1.0,N,237,237,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-09T10:58:27.000,2020-01-09T11:08:45.000,1.0,0.83,1.0,N,161,237,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
1.0,2020-01-09T10:18:39.000,2020-01-09T10:45:52.000,1.0,4.2,1.0,N,261,181,1.0,20.5,2.5,0.5,5.95,0.0,0.3,29.75,2.5
2.0,2020-01-09T10:04:06.000,2020-01-09T10:22:20.000,1.0,3.8,1.0,N,263,170,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
2.0,2020-01-09T10:34:07.000,2020-01-09T10:39:45.000,1.0,0.5,1.0,N,107,234,1.0,5.0,0.0,0.5,2.7,0.0,0.3,11.0,2.5
2.0,2020-01-09T10:45:01.000,2020-01-09T10:51:38.000,1.0,0.99,1.0,N,234,79,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-09T10:10:32.000,2020-01-09T10:33:16.000,6.0,2.29,1.0,N,246,163,2.0,15.0,0.0,0.5,0.0,0.0,0.3,18.3,2.5
1.0,2020-01-09T10:05:22.000,2020-01-09T10:16:55.000,1.0,0.9,1.0,N,263,75,1.0,8.5,2.5,0.5,1.18,0.0,0.3,12.98,2.5
1.0,2020-01-09T10:27:09.000,2020-01-09T10:36:18.000,2.0,0.9,1.0,N,75,75,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0
1.0,2020-01-09T10:31:51.000,2020-01-09T10:39:50.000,1.0,1.0,1.0,N,140,229,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
1.0,2020-01-09T10:43:55.000,2020-01-09T10:54:24.000,1.0,1.0,1.0,N,107,186,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
2.0,2020-01-09T10:15:36.000,2020-01-09T10:24:49.000,1.0,1.65,1.0,N,236,151,1.0,8.5,0.0,0.5,1.58,0.0,0.3,10.88,0.0
2.0,2020-01-09T10:30:03.000,2020-01-09T10:32:54.000,1.0,0.76,1.0,N,151,238,1.0,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5
2.0,2020-01-09T10:03:12.000,2020-01-09T10:22:21.000,1.0,3.46,1.0,N,48,262,2.0,15.5,0.0,0.5,0.0,0.0,0.3,18.8,2.5
2.0,2020-01-09T10:43:59.000,2020-01-09T11:06:46.000,1.0,3.01,1.0,N,162,249,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-09T10:01:02.000,2020-01-09T10:25:50.000,1.0,4.98,1.0,N,264,264,2.0,20.5,0.0,0.5,0.0,0.0,0.3,21.3,0.0
2.0,2020-01-09T10:31:26.000,2020-01-09T11:01:24.000,1.0,3.41,1.0,N,264,264,1.0,19.5,0.0,0.5,3.42,0.0,0.3,26.22,2.5
2.0,2020-01-09T10:13:15.000,2020-01-09T10:36:54.000,1.0,2.24,1.0,N,140,170,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
2.0,2020-01-09T10:41:04.000,2020-01-09T10:46:23.000,1.0,0.9,1.0,N,164,161,1.0,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5
2.0,2020-01-09T10:08:54.000,2020-01-09T10:20:15.000,1.0,2.31,1.0,N,237,151,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
2.0,2020-01-09T10:24:33.000,2020-01-09T10:28:02.000,1.0,0.6,1.0,N,238,43,1.0,4.0,0.0,0.5,1.82,0.0,0.3,9.12,2.5
2.0,2020-01-09T10:31:05.000,2020-01-09T10:38:38.000,1.0,1.33,1.0,N,238,143,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-09T10:41:32.000,2020-01-09T10:45:21.000,1.0,0.6,1.0,N,239,238,1.0,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2.5
2.0,2020-01-09T10:17:28.000,2020-01-09T11:09:48.000,1.0,11.76,1.0,N,138,100,1.0,43.0,0.0,0.5,13.1,6.12,0.3,65.52,2.5
2.0,2020-01-09T10:23:12.000,2020-01-10T09:45:17.000,1.0,1.0,1.0,N,141,229,1.0,10.5,0.0,0.5,0.69,0.0,0.3,14.49,2.5
1.0,2020-01-09T10:45:36.000,2020-01-09T10:51:29.000,0.0,0.5,1.0,N,230,162,1.0,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5
2.0,2020-01-09T10:27:56.000,2020-01-09T10:37:16.000,1.0,1.37,1.0,N,239,238,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-09T10:40:35.000,2020-01-09T10:48:11.000,1.0,1.19,1.0,N,43,236,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-09T10:32:52.000,2020-01-09T10:42:09.000,1.0,1.74,1.0,N,107,162,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
2.0,2020-01-09T10:57:43.000,2020-01-09T11:04:43.000,1.0,1.02,1.0,N,237,229,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-09T10:13:28.000,2020-01-09T10:26:21.000,1.0,1.68,1.0,N,143,48,1.0,9.5,0.0,0.5,1.0,0.0,0.3,13.8,2.5
2.0,2020-01-09T10:39:16.000,2020-01-09T10:59:25.000,1.0,6.29,1.0,N,246,42,2.0,21.5,0.0,0.5,0.0,0.0,0.3,24.8,2.5
2.0,2020-01-09T10:09:42.000,2020-01-09T10:29:12.000,5.0,2.48,1.0,N,170,158,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
2.0,2020-01-09T09:50:25.000,2020-01-09T10:09:17.000,2.0,2.41,1.0,N,186,237,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
2.0,2020-01-09T10:17:33.000,2020-01-09T10:40:21.000,1.0,2.1,1.0,N,236,161,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
1.0,2020-01-09T10:08:25.000,2020-01-09T10:22:08.000,1.0,1.3,1.0,N,229,237,2.0,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
1.0,2020-01-09T10:43:30.000,2020-01-09T10:55:27.000,2.0,1.1,1.0,N,163,186,2.0,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
1.0,2020-01-09T10:26:07.000,2020-01-09T10:29:39.000,1.0,0.4,1.0,N,239,239,1.0,4.5,2.5,0.5,2.3,0.0,0.3,10.1,2.5
1.0,2020-01-09T10:37:55.000,2020-01-09T10:47:05.000,1.0,1.6,1.0,N,143,237,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
1.0,2020-01-09T10:59:48.000,2020-01-09T11:11:26.000,1.0,0.9,1.0,N,229,140,1.0,8.5,2.5,0.5,2.0,0.0,0.3,13.8,2.5
2.0,2020-01-09T10:48:27.000,2020-01-09T10:55:46.000,1.0,0.73,1.0,N,233,161,1.0,6.5,0.0,0.5,1.58,0.0,0.3,11.38,2.5
1.0,2020-01-09T10:36:09.000,2020-01-09T10:49:09.000,1.0,1.5,1.0,N,231,87,2.0,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5
1.0,2020-01-09T10:53:18.000,2020-01-09T11:14:47.000,1.0,5.5,1.0,N,87,161,1.0,20.5,2.5,0.5,4.75,0.0,0.3,28.55,2.5
